index,ticker,timestamp,open,high,low,close,volume
,JNJ,2020-10-30,149.31,153.142,133.65,137.11,137289386
,JNJ,2020-09-30,153.87,155.47,142.96,148.88,138804749
,JNJ,2020-08-31,146.39,154.4,145.8247,153.41,109838615
,JNJ,2020-07-31,140.69,151.67,140.06,145.76,137813607
,JNJ,2020-06-30,147.29,150.03,137.02,140.63,173851578
,JNJ,2020-05-29,149.62,153.62,143.01,148.75,136220967
,JNJ,2020-04-30,127.7,157.0,125.5,150.04,234258695
,JNJ,2020-03-31,134.78,143.64,109.16,131.13,355130991
,JNJ,2020-02-28,149.42,154.5,130.82,134.48,147282695
,JNJ,2020-01-31,145.87,151.19,141.38,148.87,150447700
,JNJ,2019-12-31,137.72,147.84,136.16,145.87,127539619
,JNJ,2019-11-29,132.05,138.63,129.68,137.49,127783294
,JNJ,2019-10-31,130.02,137.49,126.1,132.04,208044111
,JNJ,2019-09-30,127.99,132.78,126.34,129.38,124079875
,JNJ,2019-08-30,130.26,134.1,126.63,128.36,175236850
,JNJ,2019-07-31,140.2,142.47,127.84,130.22,159852777
,JNJ,2019-06-28,131.5,144.98,131.04,139.28,150884200
,JNJ,2019-05-31,140.95,142.35,128.52,131.15,159035154
,JNJ,2019-04-30,139.99,141.45,134.42,141.2,124330820
,JNJ,2019-03-29,137.22,140.0,135.74,139.79,137356242
,JNJ,2019-02-28,134.02,137.95,131.26,136.64,119454752
,JNJ,2019-01-31,128.13,135.19,125.0,133.08,174394739
,JNJ,2018-12-31,145.57,148.99,121.0,129.05,289169133
,JNJ,2018-11-30,140.07,148.75,139.0,146.9,152747742
,JNJ,2018-10-31,138.26,141.43,132.23,139.99,167966504
,JNJ,2018-09-28,134.69,143.13,133.44,138.17,122169102
,JNJ,2018-08-31,132.39,137.43,128.93,134.69,123999399
,JNJ,2018-07-31,121.34,132.64,120.11,132.52,145911110
,JNJ,2018-06-29,120.38,124.85,119.97,121.34,139906981
,JNJ,2018-05-31,126.32,127.61,118.62,119.62,139533228
,JNJ,2018-04-30,127.82,132.88,123.54,126.49,144126787
,JNJ,2018-03-29,129.11,135.7,124.9,128.15,147871674
,JNJ,2018-02-28,137.53,140.67,122.15,129.88,175166385
,JNJ,2018-01-31,139.66,148.32,138.1,138.19,165186233
,JNJ,2017-12-29,139.57,143.8,138.6,139.72,110005044
,JNJ,2017-11-30,139.83,141.87,136.6,139.33,92222302
,JNJ,2017-10-31,130.16,144.3523,130.02,139.41,119394799
,JNJ,2017-09-29,132.6,135.79,129.05,130.01,112551362
,JNJ,2017-08-31,133.17,134.97,130.9,132.37,103707554
,JNJ,2017-07-31,132.79,137.08,129.5711,132.72,105498131
,JNJ,2017-06-30,128.32,137.0,128.12,132.29,143335525
,JNJ,2017-05-31,123.4,128.8,122.34,128.25,111435425
,JNJ,2017-04-28,124.73,125.81,120.95,123.47,92734522
,JNJ,2017-03-31,122.49,129.0,122.39,124.55,166552677
,JNJ,2017-02-28,112.48,122.88,112.47,122.21,133813250
,JNJ,2017-01-31,115.78,117.0,110.76,113.25,143309802
,JNJ,2016-12-30,111.36,117.3,109.32,115.21,138043546
,JNJ,2016-11-30,114.76,122.5,111.3,111.3,171881719
,JNJ,2016-10-31,118.0,120.1955,112.99,115.99,140052892
,JNJ,2016-09-30,119.19,119.97,117.0434,118.13,130379636
,JNJ,2016-08-31,125.31,125.9,118.33,119.34,138567506
,JNJ,2016-07-29,121.54,126.07,120.79,125.23,124602401
,JNJ,2016-06-30,112.57,121.41,112.07,121.3,167568126
,JNJ,2016-05-31,112.22,115.0,111.7,112.69,141092715
,JNJ,2016-04-29,108.0,114.19,107.69,112.08,158171281
,JNJ,2016-03-31,105.9,109.56,105.44,108.2,172912906
,JNJ,2016-02-29,103.61,106.92,99.78,105.21,201534921
,JNJ,2016-01-29,101.71,104.75,94.28,104.44,211264010
,JNJ,2015-12-31,101.73,105.49,100.31,102.72,161973865
,JNJ,2015-11-30,101.18,103.0,99.74,101.24,126157452
,JNJ,2015-10-30,93.43,102.12,91.76,101.03,191792688
,JNJ,2015-09-30,92.27,96.19,89.9,93.35,201657631
,JNJ,2015-08-31,100.0,101.0,81.79,93.98,194750801
,JNJ,2015-07-31,98.3,101.36,96.64,100.21,151829212
,JNJ,2015-06-30,100.28,100.84,97.01,97.46,170008492
,JNJ,2015-05-29,99.62,104.48,98.66,100.14,143760078
,JNJ,2015-04-30,100.46,102.14,98.04,99.2,171541632
,JNJ,2015-03-31,102.86,103.41,98.22,100.6,177429841
,JNJ,2015-02-27,100.49,103.33,97.15,102.51,191363861
,JNJ,2015-01-30,105.05,106.5,100.09,100.14,195027355
,JNJ,2014-12-31,107.89,108.99,102.5,104.57,175580889
,JNJ,2014-11-28,107.83,109.49,106.6,108.25,125674760
,JNJ,2014-10-31,105.98,108.18,95.1,107.78,232663082
,JNJ,2014-09-30,103.3,108.77,103.02,106.59,130486054
,JNJ,2014-08-29,99.76,104.42,98.8,103.73,120163600
,JNJ,2014-07-31,105.15,106.74,100.05,100.09,148795100
,JNJ,2014-06-30,101.54,106.0,101.01,104.62,123993600
,JNJ,2014-05-30,100.77,101.54,98.88,101.46,124656300
,JNJ,2014-04-30,98.31,101.98,96.05,101.29,180242400
,JNJ,2014-03-31,91.13,98.6,90.83,98.23,181324400
,JNJ,2014-02-28,88.75,92.99,86.09,92.12,150415074
,JNJ,2014-01-31,91.14,95.38,88.15,88.47,192804300
,JNJ,2013-12-31,94.41,94.79,89.77,91.59,151086000
,JNJ,2013-11-29,92.3801,95.99,92.28,94.66,131026200
,JNJ,2013-10-31,86.59,93.45,85.5,92.61,173024000
,JNJ,2013-09-30,86.89,90.72,86.0,86.69,158876500
,JNJ,2013-08-30,94.16,94.4,85.85,86.41,204260800
,JNJ,2013-07-31,85.72,94.42,85.5,93.5,200315600
,JNJ,2013-06-28,84.28,87.8224,82.12,85.86,210552200
,JNJ,2013-05-31,84.5,89.99,83.88,84.18,220724300
,JNJ,2013-04-30,81.39,85.89,80.31,85.23,218722300
,JNJ,2013-03-28,75.79,81.59,75.73,81.53,193396300
,JNJ,2013-02-28,74.14,77.02,73.56,76.11,177978400
,JNJ,2013-01-31,71.02,74.8,70.3,73.92,196795059
,JNJ,2012-12-31,69.8,71.62,69.175,70.1,232603000
,JNJ,2012-11-30,71.1,71.9,68.51,69.73,211662500
,JNJ,2012-10-31,68.92,72.74,67.8,70.82,267146700
,JNJ,2012-09-28,67.49,69.64,66.97,68.91,200224200
,JNJ,2012-08-31,69.48,69.75,66.85,67.43,224101500
,JNJ,2012-07-31,67.42,69.7,67.0,69.22,273347200
,JNJ,2012-06-29,62.04,67.7,61.71,67.56,451142100
,JNJ,2012-05-31,64.91,65.485,62.0,62.43,278010100
,JNJ,2012-04-30,66.04,66.3,62.76,65.1,229665900
,JNJ,2012-03-30,65.11,66.18,64.12,65.96,208163900
,JNJ,2012-02-29,65.97,66.32,64.02,65.08,192370000
,JNJ,2012-01-31,65.59,66.0,64.34,65.91,212136100
,JNJ,2011-12-30,64.68,66.315,62.85,65.58,210285200
,JNJ,2011-11-30,63.68,65.49,61.05,64.72,236914800
,JNJ,2011-10-31,63.65,65.86,60.83,64.39,251590300
,JNJ,2011-09-30,65.66,66.14,61.0,63.69,264862000
,JNJ,2011-08-31,65.28,66.23,59.08,65.8,491488700
,JNJ,2011-07-29,66.48,68.05,64.13,64.79,202614600
,JNJ,2011-06-30,67.02,67.36,64.69,66.52,231770300
,JNJ,2011-05-31,65.92,67.37,64.8,67.29,270892200
,JNJ,2011-04-29,59.63,65.975,59.06,65.72,270819500
,JNJ,2011-03-31,61.25,61.5,57.5,59.25,241612737
,JNJ,2011-02-28,59.7,61.45,59.36,61.44,199932400
,JNJ,2011-01-31,62.63,63.54,59.69,59.77,257253400
,JNJ,2010-12-31,62.18,63.16,61.56,61.85,212152900
,JNJ,2010-11-30,63.88,64.92,61.25,61.55,221392600
,JNJ,2010-10-29,62.09,64.23,61.3,63.74,208721800
,JNJ,2010-09-30,57.67,62.7,57.44,61.96,209239500
,JNJ,2010-08-31,58.5,60.25,56.99,57.02,239384600
,JNJ,2010-07-30,59.07,61.73,56.86,58.09,310708000
,JNJ,2010-06-30,58.21,60.15,57.55,59.06,313888500
,JNJ,2010-05-28,65.16,65.62,58.19,58.3,357775800
,JNJ,2010-04-30,65.37,66.2,64.21,64.3,235860700
,JNJ,2010-03-31,63.27,65.49,63.02,65.2,249947500
,JNJ,2010-02-26,63.26,64.7,61.89,63.0,213341500
,JNJ,2010-01-29,64.71,65.95,62.22,62.86,245125300
,JNJ,2009-12-31,62.95,65.41,62.95,64.41,212286400
,JNJ,2009-11-30,59.15,63.44,58.8,62.84,233417400
,JNJ,2009-10-30,60.93,62.74,58.78,59.05,280297200
,JNJ,2009-09-30,60.35,61.54,59.28,60.89,197460800
,JNJ,2009-08-31,61.16,61.49,59.5,60.44,211869300
,JNJ,2009-07-31,56.82,62.47,55.71,60.89,270356100
,JNJ,2009-06-30,55.75,57.23,54.54,56.8,301738000
,JNJ,2009-05-29,52.53,56.48,51.67,55.16,257261500
,JNJ,2009-04-30,52.3,54.13,50.12,52.36,306396300
,JNJ,2009-03-31,49.0,53.7,46.25,52.6,423319700
,JNJ,2009-02-27,57.41,59.13,49.94,50.0,308348500
,JNJ,2009-01-30,60.13,61.0,55.09,57.69,349391400
,JNJ,2008-12-31,57.66,60.25,54.95,59.83,315194900
,JNJ,2008-11-28,61.49,63.01,54.49,58.58,375653400
,JNJ,2008-10-31,69.07,69.07,52.06,61.34,640425500
,JNJ,2008-09-30,71.09,72.76,66.9,69.28,367504200
,JNJ,2008-08-29,68.5,71.9,67.93,70.43,224063800
,JNJ,2008-07-31,63.75,69.25,63.74,68.47,308621600
,JNJ,2008-06-30,66.55,67.1,63.1,64.34,228287700
,JNJ,2008-05-30,67.13,68.32,64.54,66.74,219962000
,JNJ,2008-04-30,65.0,67.74,64.51,67.09,221952400
,JNJ,2008-03-31,62.14,65.81,61.17,64.87,259617600
,JNJ,2008-02-29,63.31,64.09,61.36,61.96,218925600
,JNJ,2008-01-31,66.56,68.85,61.72,63.14,339978400
,JNJ,2007-12-31,67.47,68.5,66.55,66.7,197170400
,JNJ,2007-11-30,64.8,68.75,63.73,67.74,284874000
,JNJ,2007-10-31,65.66,66.8,63.55,65.17,232885800
,JNJ,2007-09-28,61.63,65.75,61.26,65.7,220556400
,JNJ,2007-08-31,60.51,62.98,60.31,61.79,331077300
,JNJ,2007-07-31,61.94,63.88,59.72,60.5,290358700
,JNJ,2007-06-29,63.35,63.77,60.73,61.62,259962000
,JNJ,2007-05-31,64.53,64.94,61.65,63.27,280281700
,JNJ,2007-04-30,60.26,65.45,60.03,64.22,248968100
,JNJ,2007-03-30,62.3,62.93,59.87,60.26,318147400
,JNJ,2007-02-28,66.8,67.15,62.72,62.93,192375400
,JNJ,2007-01-31,66.13,68.22,65.9,66.8,175594400
,JNJ,2006-12-29,65.91,67.25,65.29,66.02,157532600
,JNJ,2006-11-30,67.38,69.03,65.22,65.91,196072100
,JNJ,2006-10-31,65.0,69.41,64.5,67.4,189511300
,JNJ,2006-09-29,64.87,65.04,63.25,64.94,128522300
,JNJ,2006-08-31,62.38,65.13,62.29,64.66,150477100
,JNJ,2006-07-31,60.13,63.0,59.6842,62.55,134968800
,JNJ,2006-06-30,60.25,62.0,58.97,59.92,199396300
,JNJ,2006-05-31,58.71,60.93,58.19,60.22,196603700
,JNJ,2006-04-28,59.49,59.76,57.32,58.61,171133300
,JNJ,2006-03-31,57.62,61.1,57.45,59.22,181202600
,JNJ,2006-02-28,57.67,59.71,56.65,57.65,183341700
,JNJ,2006-01-31,61.07,63.1,57.45,57.54,220695200
,JNJ,2005-12-30,61.85,62.06,59.76,60.1,189869600
,JNJ,2005-11-30,62.48,63.78,60.0,61.75,241169500
,JNJ,2005-10-31,63.18,64.5999,60.53,62.62,224158000
,JNJ,2005-09-30,63.18,65.33,62.85,63.28,139445700
,JNJ,2005-08-31,64.25,65.35,61.65,63.39,138029400
,JNJ,2005-07-29,64.82,65.43,62.67,63.96,149908400
,JNJ,2005-06-30,67.1,67.61,64.43,65.0,162476400
,JNJ,2005-05-31,68.68,68.87,66.755,67.1,125789400
,JNJ,2005-04-29,67.32,69.99,66.65,68.63,158634500
,JNJ,2005-03-31,66.47,68.68,66.12,67.16,158100100
,JNJ,2005-02-28,64.61,66.89,64.52,65.6,107556700
,JNJ,2005-01-31,63.35,64.98,61.2,64.7,136191800
,JNJ,2004-12-31,60.33,64.25,59.6,63.42,173950700
,JNJ,2004-11-30,58.35,61.49,57.81,60.32,123981200
,JNJ,2004-10-29,56.39,58.48,54.81,58.38,139893100
,JNJ,2004-09-30,58.0,58.8,56.09,56.33,110410900
,JNJ,2004-08-31,55.0,58.1,54.37,58.1,107083900
,JNJ,2004-07-30,55.35,58.14,54.43,55.27,141900800
,JNJ,2004-06-30,55.23,57.28,54.5,55.7,125332400
,JNJ,2004-05-28,54.22,56.39,54.02,55.71,140688600
,JNJ,2004-04-30,51.05,54.77,49.9,54.03,166843100
,JNJ,2004-03-31,54.49,54.49,49.25,50.72,172924700
,JNJ,2004-02-27,53.41,54.9,52.79,53.91,126994200
,JNJ,2004-01-30,51.66,54.04,50.43,53.42,172050600
,JNJ,2003-12-31,50.3,51.74,48.79,51.66,185895500
,JNJ,2003-11-28,50.08,52.89,48.26,49.3,164719400
,JNJ,2003-10-31,49.71,51.15,48.05,50.33,200619900
,JNJ,2003-09-30,49.78,52.5,49.09,49.52,197900400
,JNJ,2003-08-29,50.95,52.25,49.0,49.58,154672000
,JNJ,2003-07-31,51.7,54.24,50.55,51.79,180959900
,JNJ,2003-06-30,54.35,55.57,50.75,51.7,216949500
,JNJ,2003-05-30,56.36,57.52,52.55,54.35,161675800
,JNJ,2003-04-30,57.87,59.08,53.95,56.36,159363100
,JNJ,2003-03-31,53.16,58.68,51.5,57.87,160153900
,JNJ,2003-02-28,53.5,53.95,49.1,52.45,139008100
,JNJ,2003-01-31,54.25,57.55,51.54,53.61,157116600
,JNJ,2002-12-31,56.59,57.07,53.0,53.71,143258800
,JNJ,2002-11-29,58.33,61.25,56.3,57.02,134767300
,JNJ,2002-10-31,54.95,61.3,54.3,58.75,223245600
,JNJ,2002-09-30,53.88,56.25,51.45,54.08,146893100
,JNJ,2002-08-30,53.0,56.5,49.75,54.31,159253500
,JNJ,2002-07-31,51.7,54.85,41.02,53.0,343494700
,JNJ,2002-06-28,61.1,61.74,52.0,52.26,185599200
,JNJ,2002-05-31,63.97,64.63,59.16,61.35,162571200
,JNJ,2002-04-30,65.29,65.29,61.78,63.86,160057900
,JNJ,2002-03-28,60.9,65.89,60.6,64.95,154776300
,JNJ,2002-02-28,58.33,60.97,54.7,60.9,131715000
,JNJ,2002-01-31,58.9,60.1,56.6,57.51,131885400
,JNJ,2001-12-31,58.74,60.18,55.42,59.1,169195500
,JNJ,2001-11-30,57.58,60.97,57.51,58.25,144831900
,JNJ,2001-10-31,55.4,59.66,53.05,57.91,181677000
,JNJ,2001-09-28,55.75,57.16,50.2,55.4,176432200
,JNJ,2001-08-31,54.1,57.6,52.3,52.71,163136000
,JNJ,2001-07-31,50.1,54.98,50.0,54.1,164167000
,JNJ,2001-06-29,96.96,103.5,49.13,49.96,150360550
,JNJ,2001-05-31,96.6,102.0,95.82,96.95,92320700
,JNJ,2001-04-30,87.5,96.7,85.19,96.48,104800400
,JNJ,2001-03-30,97.8,99.85,80.5,87.47,147648000
,JNJ,2001-02-28,93.13,98.25,93.13,97.33,58485900
,JNJ,2001-01-31,104.0,104.7,90.38,93.13,84223300
,JNJ,2000-12-29,99.25,105.9,95.25,105.1,69949800
,JNJ,2000-11-30,92.0,103.0,89.19,100.0,69216000
,JNJ,2000-10-31,94.19,97.5,90.31,92.13,71004700
,JNJ,2000-09-29,92.5,97.81,90.31,93.94,48267500
,JNJ,2000-08-31,92.5,98.88,91.25,91.96,50177300
,JNJ,2000-07-31,101.3,101.4,90.25,93.06,67023900
,JNJ,2000-06-30,89.25,102.0,82.5,101.9,74942800
,JNJ,2000-05-31,82.25,90.0,81.88,89.5,60104100
,JNJ,2000-04-28,70.63,84.44,70.0,82.5,85393700
,JNJ,2000-03-31,72.25,82.25,66.13,70.25,139902700
,JNJ,2000-02-29,85.44,86.31,70.06,72.0,93261000
,JNJ,2000-01-31,93.13,96.94,80.5,86.06,76758100
,JNJ,1999-12-31,103.3,103.4,90.13,93.25,71283600
,MRK,2023-10-16,102.83,105.37,100.92,104.14,67907278
,MRK,2023-09-29,109.65,110.37,102.71,102.95,121822953
,MRK,2023-08-31,109.6,112.02,104.42,108.98,160957707
,MRK,2023-07-31,114.47,114.62,105.17,106.65,146112890
,MRK,2023-06-30,110.66,115.61,106.87,115.39,172473257
,MRK,2023-05-31,115.8,119.65,108.47,110.41,141581506
,MRK,2023-04-28,105.95,116.86,105.57,115.47,120949331
,MRK,2023-03-31,105.96,112.18,102.44,106.39,216567989
,MRK,2023-02-28,106.97,111.2432,101.75,106.24,157436276
,MRK,2023-01-31,110.41,115.49,105.11,107.41,172747318
,MRK,2022-12-30,109.75,112.89,107.32,110.95,188421157
,MRK,2022-11-30,100.65,110.33,97.33,110.12,201128728
,MRK,2022-10-31,86.72,101.5,86.02,101.2,204669125
,MRK,2022-09-30,85.64,89.165,84.52,86.12,169468533
,MRK,2022-08-31,89.34,93.02,85.16,85.36,177612922
,MRK,2022-07-29,91.3,95.35,87.42,89.34,178377586
,MRK,2022-06-30,91.67,95.72,83.05,91.17,270579547
,MRK,2022-05-31,88.72,94.92,86.36,92.03,264473127
,MRK,2022-04-29,82.19,90.01,81.64,88.69,240058281
,MRK,2022-03-31,76.5,83.375,75.95,82.05,234688515
,MRK,2022-02-28,81.96,82.295,72.875,76.58,249221346
,MRK,2022-01-31,76.58,82.56,75.35,81.48,273882244
,MRK,2021-12-31,75.53,77.74,71.5,76.64,291109909
,MRK,2021-11-30,88.05,91.4,73.84,74.91,315398602
,MRK,2021-10-29,81.56,88.46,77.11,88.05,420386637
,MRK,2021-09-30,76.22,77.38,70.89,75.11,284872511
,MRK,2021-08-31,76.93,79.23,74.815,76.29,181714786
,MRK,2021-07-30,77.65,78.77,75.64,76.87,178624294
,MRK,2021-06-30,76.06,78.09,72.075,77.77,322646212
,MRK,2021-05-28,74.26,80.34,74.22,75.89,222004545
,MRK,2021-04-30,77.16,79.49,72.85,74.5,234804770
,MRK,2021-03-31,73.21,78.545,71.715,77.09,334019292
,MRK,2021-02-26,77.99,78.92,72.54,72.62,211609492
,MRK,2021-01-29,82.0,85.6,76.39,77.07,193599623
,MRK,2020-12-31,80.95,83.94,77.735,81.8,192506943
,MRK,2020-11-30,76.45,85.17,75.64,80.39,170482665
,MRK,2020-10-30,83.18,83.34,73.94,75.21,186061560
,MRK,2020-09-30,85.35,87.8,81.7,82.95,179239981
,MRK,2020-08-31,82.15,86.29,80.03,85.27,148276216
,MRK,2020-07-31,77.43,81.68,76.04,80.24,175750907
,MRK,2020-06-30,80.18,83.51,73.57,77.33,241100768
,MRK,2020-05-29,78.86,81.0,75.43,80.72,209543507
,MRK,2020-04-30,74.66,84.67,72.99,79.34,244070098
,MRK,2020-03-31,77.13,83.07,65.25,76.94,389582860
,MRK,2020-02-28,86.04,89.2,74.18,76.56,263377328
,MRK,2020-01-31,91.08,92.14,84.71,85.44,195626165
,MRK,2019-12-31,87.54,92.64,86.5,90.95,153790901
,MRK,2019-11-29,87.07,87.87,82.67,87.18,165086270
,MRK,2019-10-31,84.18,86.99,80.25,86.66,185422270
,MRK,2019-09-30,86.24,87.17,78.85,84.18,180621338
,MRK,2019-08-30,83.06,87.35,82.16,86.47,180256446
,MRK,2019-07-31,84.33,87.07,78.63,82.99,221866936
,MRK,2019-06-28,79.65,86.5,79.52,83.85,225785455
,MRK,2019-05-31,78.69,81.94,76.8,79.21,204567677
,MRK,2019-04-30,83.73,83.85,72.23,78.71,259665192
,MRK,2019-03-29,81.76,83.47,79.05,83.17,202304963
,MRK,2019-02-28,75.97,81.76,75.33,81.29,189680622
,MRK,2019-01-31,75.29,76.5,72.05,74.43,291469783
,MRK,2018-12-31,79.52,80.19,70.89,76.41,284097163
,MRK,2018-11-30,73.8,79.49,70.12,79.34,273075212
,MRK,2018-10-31,71.07,74.49,66.1,73.61,279962378
,MRK,2018-09-28,68.37,71.58,67.91,70.94,145426244
,MRK,2018-08-31,65.71,70.25,64.87,68.59,175832618
,MRK,2018-07-31,60.55,66.12,59.92,65.87,173106994
,MRK,2018-06-29,59.89,62.96,59.62,60.7,231826351
,MRK,2018-05-31,59.0,60.08,56.26,59.53,208457563
,MRK,2018-04-30,54.4,61.0,52.83,58.87,270907833
,MRK,2018-03-29,54.26,56.13,52.97,54.47,234730335
,MRK,2018-02-28,59.17,60.34,53.36,54.22,265153755
,MRK,2018-01-31,56.59,63.78,55.96,59.25,281937358
,MRK,2017-12-29,55.4,57.37,54.185,56.27,226743831
,MRK,2017-11-30,55.54,56.72,53.63,55.27,256352910
,MRK,2017-10-31,64.21,64.9,54.41,55.09,236179556
,MRK,2017-09-29,63.79,66.41,63.33,64.03,157852284
,MRK,2017-08-31,64.04,64.27,61.16,63.86,156202726
,MRK,2017-07-31,63.85,64.8,61.72,63.88,164490259
,MRK,2017-06-30,65.09,66.4,62.69,64.09,210010328
,MRK,2017-05-31,62.25,65.485,62.1,65.11,197001380
,MRK,2017-04-28,63.43,64.15,61.87,62.33,148894551
,MRK,2017-03-31,66.07,66.8,62.81,63.54,215763075
,MRK,2017-02-28,62.06,66.16,61.56,65.87,183471890
,MRK,2017-01-31,59.15,63.24,59.05,61.99,261978825
,MRK,2016-12-30,61.3,63.03,58.56,58.87,207773059
,MRK,2016-11-30,59.0,65.46,58.29,61.19,230326851
,MRK,2016-10-31,62.22,64.855,58.3655,58.72,239044479
,MRK,2016-09-30,62.7,63.49,61.12,62.41,199747228
,MRK,2016-08-31,58.83,64.0,57.18,62.79,258563089
,MRK,2016-07-29,57.54,59.95,57.42,58.66,161798132
,MRK,2016-06-30,56.2,57.87,55.1,57.61,218038646
,MRK,2016-05-31,54.85,56.84,53.06,56.26,170522849
,MRK,2016-04-29,52.5,57.4,52.44,54.84,182512684
,MRK,2016-03-31,50.39,53.6,50.0901,52.91,207765295
,MRK,2016-02-29,50.39,51.13,47.97,50.21,236477888
,MRK,2016-01-29,52.01,53.4685,48.98,50.67,254935414
,MRK,2015-12-31,53.77,54.99,51.2,52.82,227283594
,MRK,2015-11-30,54.69,55.765,52.13,53.01,174641413
,MRK,2015-10-30,49.35,55.64,48.35,54.66,297931530
,MRK,2015-09-30,52.47,54.5,48.09,49.39,300095764
,MRK,2015-08-31,59.3,60.07,45.69,53.85,251080582
,MRK,2015-07-31,56.93,59.33,55.83,58.96,190680594
,MRK,2015-06-30,60.85,61.7,56.705,56.93,217486886
,MRK,2015-05-29,59.76,61.375,58.85,60.89,194734794
,MRK,2015-04-30,57.26,60.48,56.22,59.56,257363638
,MRK,2015-03-31,58.29,59.71,55.64,57.48,269518177
,MRK,2015-02-27,60.5,61.06,57.73,58.54,199329666
,MRK,2015-01-30,57.22,63.62,57.025,60.28,231735688
,MRK,2014-12-31,60.4,62.2,56.56,56.79,229025205
,MRK,2014-11-28,57.95,60.87,57.57,60.4,179348956
,MRK,2014-10-31,59.09,60.51,52.49,57.94,301280165
,MRK,2014-09-30,59.73,61.33,58.55,59.28,192274534
,MRK,2014-08-29,56.6,60.58,55.57,60.11,149580824
,MRK,2014-07-31,57.7,59.65,56.72,56.74,159358303
,MRK,2014-06-30,57.91,59.32,57.24,57.85,184139900
,MRK,2014-05-30,58.55,59.84,54.4,57.86,207700100
,MRK,2014-04-30,56.65,59.0,54.7,58.56,231378100
,MRK,2014-03-31,56.1,57.65,53.57,56.77,236574500
,MRK,2014-02-28,52.91,57.455,51.92,56.99,237342400
,MRK,2014-01-31,49.88,54.1,49.3,52.97,313826100
,MRK,2013-12-31,49.74,50.42,47.61,50.05,211085000
,MRK,2013-11-29,44.87,49.95,44.62,49.83,258884700
,MRK,2013-10-31,48.92,49.23,45.08,45.09,356726300
,MRK,2013-09-30,47.52,48.71,47.013,47.609,293099200
,MRK,2013-08-30,48.44,48.85,46.47,47.29,214828900
,MRK,2013-07-31,46.26,49.08,46.03,48.17,253298600
,MRK,2013-06-28,48.93,50.16,46.06,46.45,472136600
,MRK,2013-05-31,44.8,48.64,44.6,46.7,427841200
,MRK,2013-04-30,44.0,48.79,43.77,47.0,308632200
,MRK,2013-03-28,42.33,45.42,42.33,44.2,385637800
,MRK,2013-02-28,42.24,43.45,40.825,42.73,323510800
,MRK,2013-01-31,41.86,43.77,40.94,43.25,290067700
,MRK,2012-12-31,44.47,45.49,40.02,40.94,263124000
,MRK,2012-11-30,45.75,46.55,42.36,44.3,240683900
,MRK,2012-10-31,44.97,48.0,44.97,45.63,214635900
,MRK,2012-09-28,43.14,45.7,42.87,45.095,222406300
,MRK,2012-08-31,44.45,44.79,42.61,43.05,234490400
,MRK,2012-07-31,41.25,45.17,41.06,44.17,350865700
,MRK,2012-06-29,37.18,41.75,37.02,41.75,398750800
,MRK,2012-05-31,38.94,39.5,37.02,37.58,257387500
,MRK,2012-04-30,38.3,39.46,37.77,39.24,261500900
,MRK,2012-03-30,38.15,39.0,36.91,38.4,370644100
,MRK,2012-02-29,38.55,39.01,37.78,38.17,249387800
,MRK,2012-01-31,37.88,39.43,37.81,38.27,283497600
,MRK,2011-12-30,35.73,37.9,34.86,37.7,374356600
,MRK,2011-11-30,33.81,36.25,33.13,35.75,330471300
,MRK,2011-10-31,32.59,35.5,30.54,34.5,366412200
,MRK,2011-09-30,33.05,33.49,30.71,32.7,369272200
,MRK,2011-08-31,34.25,34.29,29.47,33.095,509896300
,MRK,2011-07-29,35.17,36.56,34.05,34.13,240770100
,MRK,2011-06-30,36.6,36.75,34.365,35.29,256501900
,MRK,2011-05-31,36.44,37.65,36.07,36.75,294946000
,MRK,2011-04-29,33.05,36.25,33.0,35.95,308624500
,MRK,2011-03-31,32.6,33.48,31.06,33.01,403814500
,MRK,2011-02-28,33.34,34.04,31.85,32.57,308279300
,MRK,2011-01-31,36.29,37.6164,33.0,33.17,477954200
,MRK,2010-12-31,34.75,36.99,34.67,36.04,281068400
,MRK,2010-11-30,36.44,36.95,33.94,34.47,344612500
,MRK,2010-10-29,36.76,37.68,36.02,36.31,198449482
,MRK,2010-09-30,35.38,37.58,34.52,36.81,271490900
,MRK,2010-08-31,34.86,35.99,34.02,35.16,237706200
,MRK,2010-07-30,34.83,36.8,33.65,34.46,302902600
,MRK,2010-06-30,33.43,36.25,32.99,34.97,391069000
,MRK,2010-05-28,35.29,36.36,30.7,33.69,447318800
,MRK,2010-04-30,37.64,37.97,33.54,35.04,393998200
,MRK,2010-03-31,37.03,39.04,36.1,37.35,328490900
,MRK,2010-02-26,38.56,39.72,35.76,36.88,304944300
,MRK,2010-01-29,36.82,41.56,36.55,38.18,321365000
,MRK,2009-12-31,36.29,38.42,36.1,36.54,297669900
,MRK,2009-11-30,31.12,36.9592,30.29,36.21,471939000
,MRK,2009-10-30,31.74,34.18,30.83,30.93,470937400
,MRK,2009-09-30,32.29,32.93,29.94,31.63,330974900
,MRK,2009-08-31,30.45,33.05,28.69,32.43,303758400
,MRK,2009-07-31,28.1,31.18,25.0512,30.01,420149600
,MRK,2009-06-30,27.71,28.05,24.37,27.96,449657600
,MRK,2009-05-29,24.23,27.61,23.81,27.58,411954300
,MRK,2009-04-30,26.49,27.6,22.33,24.24,439428700
,MRK,2009-03-31,23.76,28.12,20.05,26.75,583899600
,MRK,2009-02-27,28.09,30.93,24.17,24.2,302360100
