ticker,timestamp,open,high,low,close,volume
JNJ,3/28/13,75.79,81.59,75.73,81.53,193396300
JNJ,2/28/13,74.14,77.02,73.56,76.11,177978400
JNJ,1/31/13,71.02,74.8,70.3,73.92,196795059
JNJ,12/31/12,69.8,71.62,69.175,70.1,232603000
JNJ,11/30/12,71.1,71.9,68.51,69.73,211662500
JNJ,10/31/12,68.92,72.74,67.8,70.82,267146700
JNJ,9/28/12,67.49,69.64,66.97,68.91,200224200
JNJ,8/31/12,69.48,69.75,66.85,67.43,224101500
JNJ,7/31/12,67.42,69.7,67,69.22,273347200
JNJ,6/29/12,62.04,67.7,61.71,67.56,451142100
JNJ,5/31/12,64.91,65.485,62,62.43,278010100
JNJ,4/30/12,66.04,66.3,62.76,65.1,229665900
JNJ,3/30/12,65.11,66.18,64.12,65.96,208163900
JNJ,2/29/12,65.97,66.32,64.02,65.08,192370000
JNJ,1/31/12,65.59,66,64.34,65.91,212136100
JNJ,12/30/11,64.68,66.315,62.85,65.58,210285200
JNJ,11/30/11,63.68,65.49,61.05,64.72,236914800
JNJ,10/31/11,63.65,65.86,60.83,64.39,251590300
JNJ,9/30/11,65.66,66.14,61,63.69,264862000
JNJ,8/31/11,65.28,66.23,59.08,65.8,491488700
JNJ,7/29/11,66.48,68.05,64.13,64.79,202614600
JNJ,6/30/11,67.02,67.36,64.69,66.52,231770300
JNJ,5/31/11,65.92,67.37,64.8,67.29,270892200
JNJ,4/29/11,59.63,65.975,59.06,65.72,270819500
JNJ,3/31/11,61.25,61.5,57.5,59.25,241612737
JNJ,2/28/11,59.7,61.45,59.36,61.44,199932400
JNJ,1/31/11,62.63,63.54,59.69,59.77,257253400
JNJ,12/31/10,62.18,63.16,61.56,61.85,212152900
JNJ,11/30/10,63.88,64.92,61.25,61.55,221392600
JNJ,10/29/10,62.09,64.23,61.3,63.74,208721800
JNJ,9/30/10,57.67,62.7,57.44,61.96,209239500
JNJ,8/31/10,58.5,60.25,56.99,57.02,239384600
JNJ,7/30/10,59.07,61.73,56.86,58.09,310708000
JNJ,6/30/10,58.21,60.15,57.55,59.06,313888500
JNJ,5/28/10,65.16,65.62,58.19,58.3,357775800
JNJ,4/30/10,65.37,66.2,64.21,64.3,235860700
JNJ,3/31/10,63.27,65.49,63.02,65.2,249947500
JNJ,2/26/10,63.26,64.7,61.89,63,213341500
JNJ,1/29/10,64.71,65.95,62.22,62.86,245125300
JNJ,12/31/09,62.95,65.41,62.95,64.41,212286400
JNJ,11/30/09,59.15,63.44,58.8,62.84,233417400
JNJ,10/30/09,60.93,62.74,58.78,59.05,280297200
JNJ,9/30/09,60.35,61.54,59.28,60.89,197460800
JNJ,8/31/09,61.16,61.49,59.5,60.44,211869300
JNJ,7/31/09,56.82,62.47,55.71,60.89,270356100
JNJ,6/30/09,55.75,57.23,54.54,56.8,301738000
JNJ,5/29/09,52.53,56.48,51.67,55.16,257261500
JNJ,4/30/09,52.3,54.13,50.12,52.36,306396300
JNJ,3/31/09,49,53.7,46.25,52.6,423319700
JNJ,2/27/09,57.41,59.13,49.94,50,308348500
JNJ,1/30/09,60.13,61,55.09,57.69,349391400
JNJ,12/31/08,57.66,60.25,54.95,59.83,315194900
JNJ,11/28/08,61.49,63.01,54.49,58.58,375653400
JNJ,10/31/08,69.07,69.07,52.06,61.34,640425500
JNJ,9/30/08,71.09,72.76,66.9,69.28,367504200
JNJ,8/29/08,68.5,71.9,67.93,70.43,224063800
JNJ,7/31/08,63.75,69.25,63.74,68.47,308621600
JNJ,6/30/08,66.55,67.1,63.1,64.34,228287700
JNJ,5/30/08,67.13,68.32,64.54,66.74,219962000
JNJ,4/30/08,65,67.74,64.51,67.09,221952400
JNJ,3/31/08,62.14,65.81,61.17,64.87,259617600
JNJ,2/29/08,63.31,64.09,61.36,61.96,218925600
JNJ,1/31/08,66.56,68.85,61.72,63.14,339978400
JNJ,12/31/07,67.47,68.5,66.55,66.7,197170400
JNJ,11/30/07,64.8,68.75,63.73,67.74,284874000
JNJ,10/31/07,65.66,66.8,63.55,65.17,232885800
JNJ,9/28/07,61.63,65.75,61.26,65.7,220556400
JNJ,8/31/07,60.51,62.98,60.31,61.79,331077300
JNJ,7/31/07,61.94,63.88,59.72,60.5,290358700
JNJ,6/29/07,63.35,63.77,60.73,61.62,259962000
JNJ,5/31/07,64.53,64.94,61.65,63.27,280281700
JNJ,4/30/07,60.26,65.45,60.03,64.22,248968100
JNJ,3/30/07,62.3,62.93,59.87,60.26,318147400
JNJ,2/28/07,66.8,67.15,62.72,62.93,192375400
JNJ,1/31/07,66.13,68.22,65.9,66.8,175594400
JNJ,12/29/06,65.91,67.25,65.29,66.02,157532600
JNJ,11/30/06,67.38,69.03,65.22,65.91,196072100
JNJ,10/31/06,65,69.41,64.5,67.4,189511300
JNJ,9/29/06,64.87,65.04,63.25,64.94,128522300
JNJ,8/31/06,62.38,65.13,62.29,64.66,150477100
JNJ,7/31/06,60.13,63,59.6842,62.55,134968800
JNJ,6/30/06,60.25,62,58.97,59.92,199396300
JNJ,5/31/06,58.71,60.93,58.19,60.22,196603700
JNJ,4/28/06,59.49,59.76,57.32,58.61,171133300
JNJ,3/31/06,57.62,61.1,57.45,59.22,181202600
JNJ,2/28/06,57.67,59.71,56.65,57.65,183341700
JNJ,1/31/06,61.07,63.1,57.45,57.54,220695200
JNJ,12/30/05,61.85,62.06,59.76,60.1,189869600
JNJ,11/30/05,62.48,63.78,60,61.75,241169500
JNJ,10/31/05,63.18,64.5999,60.53,62.62,224158000
JNJ,9/30/05,63.18,65.33,62.85,63.28,139445700
JNJ,8/31/05,64.25,65.35,61.65,63.39,138029400
JNJ,7/29/05,64.82,65.43,62.67,63.96,149908400
JNJ,6/30/05,67.1,67.61,64.43,65,162476400
JNJ,5/31/05,68.68,68.87,66.755,67.1,125789400
JNJ,4/29/05,67.32,69.99,66.65,68.63,158634500
JNJ,3/31/05,66.47,68.68,66.12,67.16,158100100
JNJ,2/28/05,64.61,66.89,64.52,65.6,107556700
JNJ,1/31/05,63.35,64.98,61.2,64.7,136191800
JNJ,12/31/04,60.33,64.25,59.6,63.42,173950700
JNJ,11/30/04,58.35,61.49,57.81,60.32,123981200
JNJ,10/29/04,56.39,58.48,54.81,58.38,139893100
JNJ,9/30/04,58,58.8,56.09,56.33,110410900
JNJ,8/31/04,55,58.1,54.37,58.1,107083900
JNJ,7/30/04,55.35,58.14,54.43,55.27,141900800
JNJ,6/30/04,55.23,57.28,54.5,55.7,125332400
JNJ,5/28/04,54.22,56.39,54.02,55.71,140688600
JNJ,4/30/04,51.05,54.77,49.9,54.03,166843100
JNJ,3/31/04,54.49,54.49,49.25,50.72,172924700
JNJ,2/27/04,53.41,54.9,52.79,53.91,126994200
JNJ,1/30/04,51.66,54.04,50.43,53.42,172050600
JNJ,12/31/03,50.3,51.74,48.79,51.66,185895500
JNJ,11/28/03,50.08,52.89,48.26,49.3,164719400
JNJ,10/31/03,49.71,51.15,48.05,50.33,200619900
JNJ,9/30/03,49.78,52.5,49.09,49.52,197900400
JNJ,8/29/03,50.95,52.25,49,49.58,154672000
JNJ,7/31/03,51.7,54.24,50.55,51.79,180959900
JNJ,6/30/03,54.35,55.57,50.75,51.7,216949500
JNJ,5/30/03,56.36,57.52,52.55,54.35,161675800
JNJ,4/30/03,57.87,59.08,53.95,56.36,159363100
JNJ,3/31/03,53.16,58.68,51.5,57.87,160153900
JNJ,2/28/03,53.5,53.95,49.1,52.45,139008100
JNJ,1/31/03,54.25,57.55,51.54,53.61,157116600
JNJ,12/31/02,56.59,57.07,53,53.71,143258800
JNJ,11/29/02,58.33,61.25,56.3,57.02,134767300
JNJ,10/31/02,54.95,61.3,54.3,58.75,223245600
JNJ,9/30/02,53.88,56.25,51.45,54.08,146893100
JNJ,8/30/02,53,56.5,49.75,54.31,159253500
JNJ,7/31/02,51.7,54.85,41.02,53,343494700
JNJ,6/28/02,61.1,61.74,52,52.26,185599200
JNJ,5/31/02,63.97,64.63,59.16,61.35,162571200
JNJ,4/30/02,65.29,65.29,61.78,63.86,160057900
JNJ,3/28/02,60.9,65.89,60.6,64.95,154776300
JNJ,2/28/02,58.33,60.97,54.7,60.9,131715000
JNJ,1/31/02,58.9,60.1,56.6,57.51,131885400
JNJ,12/31/01,58.74,60.18,55.42,59.1,169195500
JNJ,11/30/01,57.58,60.97,57.51,58.25,144831900
JNJ,10/31/01,55.4,59.66,53.05,57.91,181677000
JNJ,9/28/01,55.75,57.16,50.2,55.4,176432200
JNJ,8/31/01,54.1,57.6,52.3,52.71,163136000
JNJ,7/31/01,50.1,54.98,50,54.1,164167000
JNJ,6/29/01,96.96,103.5,49.13,49.96,150360550
JNJ,5/31/01,96.6,102,95.82,96.95,92320700
JNJ,4/30/01,87.5,96.7,85.19,96.48,104800400
JNJ,3/30/01,97.8,99.85,80.5,87.47,147648000
JNJ,2/28/01,93.13,98.25,93.13,97.33,58485900
JNJ,1/31/01,104,104.7,90.38,93.13,84223300
JNJ,12/29/00,99.25,105.9,95.25,105.1,69949800
JNJ,11/30/00,92,103,89.19,100,69216000
JNJ,10/31/00,94.19,97.5,90.31,92.13,71004700
JNJ,9/29/00,92.5,97.81,90.31,93.94,48267500
JNJ,8/31/00,92.5,98.88,91.25,91.96,50177300
JNJ,7/31/00,101.3,101.4,90.25,93.06,67023900
JNJ,6/30/00,89.25,102,82.5,101.9,74942800
JNJ,5/31/00,82.25,90,81.88,89.5,60104100
JNJ,4/28/00,70.63,84.44,70,82.5,85393700
JNJ,3/31/00,72.25,82.25,66.13,70.25,139902700
JNJ,2/29/00,85.44,86.31,70.06,72,93261000
JNJ,1/31/00,93.13,96.94,80.5,86.06,76758100
JNJ,12/31/99,103.3,103.4,90.13,93.25,71283600
